run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
General-82-20200609-15:13:09-3168,statistic,CellularNetwork.user[9],turnWaitingTimeUser-9:stats,,,,28512,,4.776936026936e-005,0.00024425194658246,0,0.004
General-82-20200609-15:13:09-3168,statistic,CellularNetwork.user[9],serviceTimeUser-9:stats,,,,28512,,0.0010000000000004,0,0.001,0.001
General-82-20200609-15:13:09-3168,statistic,CellularNetwork.user[9],waitingTimeUser-9:stats,,,,28512,,0.00055391102217933,0.00036970762532711,1.9095e-008,0.003757587622
General-82-20200609-15:13:09-3168,statistic,CellularNetwork.user[9],rspTimeUser-9:stats,,,,28512,,0.0016016803824487,0.00044127884954656,0.001000019095,0.005757587622
General-82-20200609-15:13:09-3168,statistic,CellularNetwork.user[9],tptUser-9:stats,,,,57000,,18007.578947368,26074.679730861,0,252000
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numQUser-9:stats,,,,54995,,0.030257296117829,0.21582532258031,0,6
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numQUser-8:stats,,,,54995,,0.032002909355396,0.22344307554041,0,5
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numQUser-7:stats,,,,54995,,0.030093644876807,0.21673095393167,0,5
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numQUser-6:stats,,,,54995,,0.032166560596418,0.22117006420353,0,4
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numQUser-5:stats,,,,54995,,0.030784616783344,0.21680169664045,0,6
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numQUser-4:stats,,,,54995,,0.031093735794163,0.21772017588229,0,4
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numQUser-3:stats,,,,54994,,0.030112375895552,0.21202266520312,0,4
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numQUser-2:stats,,,,54994,,0.031676182856312,0.22575839287441,0,5
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numQUser-1:stats,,,,54995,,0.030130011819256,0.21697746199379,0,5
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numQUser-0:stats,,,,54995,,0.031657423402127,0.22074982997137,0,5
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numberPkt:stats,,,,57000,,5.0314035087719,2.3411470748591,0,22
General-83-20200609-15:13:13-9704,attr,CellularNetwork.antenna,numberPkt:stats,source,numberPkt,,,,,,,
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numberRB:stats,,,,57000,,13.026877192982,7.3913836236386,0,25
General-83-20200609-15:13:13-9704,attr,CellularNetwork.antenna,numberRB:stats,source,numberRB,,,,,,,
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,numServedUser:stats,,,,57000,,3.8982456140351,1.5530854216503,0,10
General-83-20200609-15:13:13-9704,attr,CellularNetwork.antenna,numServedUser:stats,source,numServedUser,,,,,,,
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,responseTime:stats,,,,286790,,0.0016001396356127,0.00044218421665259,0.001000002546,0.006146704449
General-83-20200609-15:13:13-9704,attr,CellularNetwork.antenna,responseTime:stats,source,responseTime,,,,,,,
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.antenna,throughput:stats,,,,57000,,181130.52631579,84281.294694929,0,792000
General-83-20200609-15:13:13-9704,attr,CellularNetwork.antenna,throughput:stats,source,throughput,,,,,,,
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[0],servedUser-0:stats,,,,57000,,0.38850877192982,0.48741550449909,0,1
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[0],numPktsUser-0:stats,,,,57000,,0.50077192982456,0.7236904659995,0,6
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[0],numRBsUser-0:stats,,,,57000,,1.2760526315789,3.0510067952467,0,24
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[0],CQIUser-0:stats,,,,60001,,7.9869502174964,4.3276220992217,1,15
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[0],turnWaitingTimeUser-0:stats,,,,28544,,4.8381446188341e-005,0.00024204291902318,0,0.004
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[0],serviceTimeUser-0:stats,,,,28544,,0.0010000000000004,0,0.001,0.001
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[0],waitingTimeUser-0:stats,,,,28544,,0.00055509933481085,0.00037648506694614,7.7655e-008,0.004587596164
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[0],rspTimeUser-0:stats,,,,28544,,0.0016034807809992,0.00044576509331027,0.001000077655,0.005898133692
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[0],tptUser-0:stats,,,,57000,,18027.789473684,26052.856775982,0,216000
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[1],servedUser-1:stats,,,,57000,,0.38815789473684,0.48733511065611,0,1
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[1],numPktsUser-1:stats,,,,57000,,0.50078947368421,0.72574814615685,0,7
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[1],numRBsUser-1:stats,,,,57000,,1.282350877193,3.0766845648784,0,24
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[1],CQIUser-1:stats,,,,60001,,8.0227996200063,4.3127075990995,1,15
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[1],turnWaitingTimeUser-1:stats,,,,28545,,4.5472061657033e-005,0.00023653311446093,0,0.004
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[1],serviceTimeUser-1:stats,,,,28545,,0.0010000000000004,0,0.001,0.001
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[1],waitingTimeUser-1:stats,,,,28545,,0.0005548842544804,0.00038173267729064,1.6296e-008,0.004601216504
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[1],rspTimeUser-1:stats,,,,28545,,0.0016003563161374,0.00044849635562715,0.001000016296,0.006052785419
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[1],tptUser-1:stats,,,,57000,,18028.421052632,26126.933261647,0,252000
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[2],servedUser-2:stats,,,,57000,,0.38719298245614,0.48711265594087,0,1
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[2],numPktsUser-2:stats,,,,57000,,0.50029824561404,0.72664239786046,0,8
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[2],numRBsUser-2:stats,,,,57000,,1.2990701754386,3.1233037663012,0,24
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[2],CQIUser-2:stats,,,,60001,,8.0054999083349,4.3119488730547,1,15
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[2],turnWaitingTimeUser-2:stats,,,,28517,,4.6042711365151e-005,0.00023676541015643,0,0.004
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[2],serviceTimeUser-2:stats,,,,28517,,0.0010000000000004,0,0.001,0.001
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[2],waitingTimeUser-2:stats,,,,28517,,0.00055996746528334,0.00038087291310847,4.0842e-008,0.003882699331
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[2],rspTimeUser-2:stats,,,,28517,,0.0016060101766485,0.00044777207107774,0.001000040842,0.005557776921
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[2],tptUser-2:stats,,,,57000,,18010.736842105,26159.126322977,0,288000
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[3],servedUser-3:stats,,,,57000,,0.39068421052632,0.48790801854635,0,1
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[3],numPktsUser-3:stats,,,,57000,,0.50282456140351,0.72142726108282,0,6
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[3],numRBsUser-3:stats,,,,57000,,1.3075087719298,3.1415379391178,0,24
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[3],CQIUser-3:stats,,,,60001,,8.0018166363894,4.3275412610909,1,15
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[3],turnWaitingTimeUser-3:stats,,,,28661,,4.6334740588256e-005,0.00024099029991068,0,0.004
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[3],serviceTimeUser-3:stats,,,,28661,,0.0010000000000004,0,0.001,0.001
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[3],waitingTimeUser-3:stats,,,,28661,,0.00055370040697045,0.0003739270991792,1.40334e-007,0.004525904874
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[3],rspTimeUser-3:stats,,,,28661,,0.0016000351475587,0.00044343201923369,0.001000140334,0.00599548049
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[3],tptUser-3:stats,,,,57000,,18101.684210526,25971.381398981,0,216000
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[4],servedUser-4:stats,,,,57000,,0.39338596491228,0.48850551086705,0,1
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[4],numPktsUser-4:stats,,,,57000,,0.50712280701754,0.72353459455672,0,7
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[4],numRBsUser-4:stats,,,,57000,,1.3177192982456,3.1580586887302,0,24
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[4],CQIUser-4:stats,,,,60001,,8.0100831652806,4.3235149660221,1,15
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[4],turnWaitingTimeUser-4:stats,,,,28906,,4.5596070020065e-005,0.00023260476709563,0,0.004
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[4],serviceTimeUser-4:stats,,,,28906,,0.0010000000000004,0,0.001,0.001
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[4],waitingTimeUser-4:stats,,,,28906,,0.0005544035570923,0.00037128578860251,7.156e-009,0.00411288073
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[4],rspTimeUser-4:stats,,,,28906,,0.0015999996271124,0.0004375785250127,0.001000007156,0.005834659478
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[4],tptUser-4:stats,,,,57000,,18256.421052632,26047.245404042,0,252000
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[5],servedUser-5:stats,,,,57000,,0.38889473684211,0.48750363072352,0,1
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[5],numPktsUser-5:stats,,,,57000,,0.50231578947368,0.725551462872,0,7
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[5],numRBsUser-5:stats,,,,57000,,1.3082105263158,3.146485808752,0,24
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[5],CQIUser-5:stats,,,,60001,,8.000633322778,4.3216778684783,1,15
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[5],turnWaitingTimeUser-5:stats,,,,28632,,4.7045264040235e-005,0.00023857572427307,0,0.004
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[5],serviceTimeUser-5:stats,,,,28632,,0.0010000000000004,0,0.001,0.001
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[5],waitingTimeUser-5:stats,,,,28632,,0.00055195509072824,0.00037700107469977,1.8041e-008,0.004240254364
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[5],rspTimeUser-5:stats,,,,28632,,0.0015990003547685,0.00044463096520798,0.001000018041,0.005637566988
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[5],tptUser-5:stats,,,,57000,,18083.368421053,26119.852663392,0,252000
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[6],servedUser-6:stats,,,,57000,,0.3909298245614,0.48796298441677,0,1
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[6],numPktsUser-6:stats,,,,57000,,0.5039298245614,0.72304961514801,0,6
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[6],numRBsUser-6:stats,,,,57000,,1.3152456140351,3.1564534694115,0,24
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[6],CQIUser-6:stats,,,,60001,,7.9995166747221,4.3276378968662,1,15
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[6],turnWaitingTimeUser-6:stats,,,,28724,,4.814789026598e-005,0.00024043238416825,0,0.003
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[6],serviceTimeUser-6:stats,,,,28724,,0.0010000000000004,0,0.001,0.001
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[6],waitingTimeUser-6:stats,,,,28724,,0.00055203838683596,0.00036979433442148,1.6653e-008,0.00416092929
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[6],rspTimeUser-6:stats,,,,28724,,0.001600186277102,0.00044129038274202,0.001000016653,0.00516092929
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[6],tptUser-6:stats,,,,57000,,18141.473684211,26029.786145328,0,216000
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[7],servedUser-7:stats,,,,57000,,0.38871929824561,0.48746361320878,0,1
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[7],numPktsUser-7:stats,,,,57000,,0.50189473684211,0.72475429154221,0,7
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[7],numRBsUser-7:stats,,,,57000,,1.2982105263158,3.1277838141105,0,24
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[7],CQIUser-7:stats,,,,60001,,8.0094665088915,4.3124444402662,1,15
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[7],turnWaitingTimeUser-7:stats,,,,28608,,4.4777684563758e-005,0.00023063210857673,0,0.003
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[7],serviceTimeUser-7:stats,,,,28608,,0.0010000000000004,0,0.001,0.001
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[7],waitingTimeUser-7:stats,,,,28608,,0.00055158189224088,0.00036869176709272,2.902e-008,0.004027451054
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[7],rspTimeUser-7:stats,,,,28608,,0.0015963595768046,0.00043451495860016,0.00100002902,0.005431397869
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[7],tptUser-7:stats,,,,57000,,18068.210526316,26091.154495519,0,252000
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[8],servedUser-8:stats,,,,57000,,0.39159649122807,0.48811152328198,0,1
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[8],numPktsUser-8:stats,,,,57000,,0.50717543859649,0.72916194291506,0,6
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[8],numRBsUser-8:stats,,,,57000,,1.3224561403509,3.1707415418642,0,24
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[8],CQIUser-8:stats,,,,60001,,7.9490841819303,4.3210597700406,1,15
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[8],turnWaitingTimeUser-8:stats,,,,28909,,4.8081912207271e-005,0.00024386524016953,0,0.004
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[8],serviceTimeUser-8:stats,,,,28909,,0.0010000000000004,0,0.001,0.001
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[8],waitingTimeUser-8:stats,,,,28909,,0.00055302025715272,0.00037389016035258,7.9116e-008,0.004334565166
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[8],rspTimeUser-8:stats,,,,28909,,0.00160110216936,0.00044611649982623,0.001000088945,0.006142837828
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[8],tptUser-8:stats,,,,57000,,18258.315789474,26249.829944942,0,216000
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[9],servedUser-9:stats,,,,57000,,0.39017543859649,0.48779374754763,0,1
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[9],numPktsUser-9:stats,,,,57000,,0.50428070175439,0.72740206578458,0,8
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[9],numRBsUser-9:stats,,,,57000,,1.3000526315789,3.1146763540321,0,24
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[9],CQIUser-9:stats,,,,60001,,7.9778170363827,4.3266258494648,1,15
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[9],turnWaitingTimeUser-9:stats,,,,28744,,4.557472863902e-005,0.00023492336796086,0,0.004
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[9],serviceTimeUser-9:stats,,,,28744,,0.0010000000000004,0,0.001,0.001
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[9],waitingTimeUser-9:stats,,,,28744,,0.00054933498048177,0.00036516830629758,2.546e-009,0.003689688775
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[9],rspTimeUser-9:stats,,,,28744,,0.0015949097091208,0.00043197678861445,0.001000002546,0.006146704449
General-83-20200609-15:13:13-9704,statistic,CellularNetwork.user[9],tptUser-9:stats,,,,57000,,18154.105263158,26186.474368245,0,288000
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numQUser-9:stats,,,,55007,,0.030487028923592,0.21948635107472,0,8
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numQUser-8:stats,,,,55007,,0.02972348973767,0.21106374766645,0,5
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numQUser-7:stats,,,,55007,,0.031723235224608,0.22552314093763,0,7
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numQUser-6:stats,,,,55007,,0.031541440180341,0.22279129187849,0,5
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numQUser-5:stats,,,,55008,,0.030613728912158,0.21482015508195,0,5
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numQUser-4:stats,,,,55007,,0.031177850091806,0.21922349050724,0,6
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numQUser-3:stats,,,,55007,,0.031705055720181,0.21976915955045,0,7
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numQUser-2:stats,,,,55007,,0.029541694693403,0.20988007174038,0,4
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numQUser-1:stats,,,,55007,,0.031468722162634,0.22198411000732,0,5
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numQUser-0:stats,,,,55007,,0.030977875543113,0.22053331599119,0,5
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numberPkt:stats,,,,57000,,4.9950350877193,2.3351285616031,0,23
General-84-20200609-15:13:18-16620,attr,CellularNetwork.antenna,numberPkt:stats,source,numberPkt,,,,,,,
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numberRB:stats,,,,57000,,12.981842105263,7.4076147158044,0,25
General-84-20200609-15:13:18-16620,attr,CellularNetwork.antenna,numberRB:stats,source,numberRB,,,,,,,
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,numServedUser:stats,,,,57000,,3.8795789473684,1.5499056683368,0,10
General-84-20200609-15:13:18-16620,attr,CellularNetwork.antenna,numServedUser:stats,source,numServedUser,,,,,,,
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,responseTime:stats,,,,284717,,0.00160077105413,0.00044150608650517,0.001000003308,0.008055339762
General-84-20200609-15:13:18-16620,attr,CellularNetwork.antenna,responseTime:stats,source,responseTime,,,,,,,
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.antenna,throughput:stats,,,,57000,,179821.26315789,84064.628217711,0,828000
General-84-20200609-15:13:18-16620,attr,CellularNetwork.antenna,throughput:stats,source,throughput,,,,,,,
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[0],servedUser-0:stats,,,,57000,,0.388,0.48729884667196,0,1
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[0],numPktsUser-0:stats,,,,57000,,0.49705263157895,0.71752522645984,0,7
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[0],numRBsUser-0:stats,,,,57000,,1.3060701754386,3.1128313659681,0,24
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[0],CQIUser-0:stats,,,,60001,,7.9697005049916,4.3161227112577,1,15
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[0],turnWaitingTimeUser-0:stats,,,,28332,,4.6837498235211e-005,0.00023621850586974,0,0.004
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[0],serviceTimeUser-0:stats,,,,28332,,0.0010000000000004,0,0.001,0.001
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[0],waitingTimeUser-0:stats,,,,28332,,0.00055142721534724,0.00037436654704009,6.202e-009,0.004341910189
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[0],rspTimeUser-0:stats,,,,28332,,0.0015982647135825,0.0004437660315221,0.001000006202,0.005934546858
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[0],tptUser-0:stats,,,,57000,,17893.894736842,25830.908152554,0,252000
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[1],servedUser-1:stats,,,,57000,,0.38928070175439,0.48759143549499,0,1
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[1],numPktsUser-1:stats,,,,57000,,0.50177192982456,0.72429452230868,0,7
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[1],numRBsUser-1:stats,,,,57000,,1.2973333333333,3.1158803869157,0,24
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[1],CQIUser-1:stats,,,,60001,,8.012366460559,4.325538163216,1,15
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[1],turnWaitingTimeUser-1:stats,,,,28601,,4.7341002062865e-005,0.00023813819540789,0,0.004
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[1],serviceTimeUser-1:stats,,,,28601,,0.0010000000000004,0,0.001,0.001
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[1],waitingTimeUser-1:stats,,,,28601,,0.00055277139116342,0.00037031816472465,8.829e-009,0.004036306757
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[1],rspTimeUser-1:stats,,,,28601,,0.0016001123932263,0.00043739219162292,0.001000008829,0.005573559157
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[1],tptUser-1:stats,,,,57000,,18063.789473684,26074.602803113,0,252000
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[2],servedUser-2:stats,,,,57000,,0.38724561403509,0.4871248417386,0,1
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[2],numPktsUser-2:stats,,,,57000,,0.49980701754386,0.72303600476045,0,6
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[2],numRBsUser-2:stats,,,,57000,,1.3129298245614,3.163091081617,0,24
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[2],CQIUser-2:stats,,,,60001,,8.0146664222263,4.3293900523985,1,15
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[2],turnWaitingTimeUser-2:stats,,,,28489,,4.4824318157885e-005,0.00022867941837206,0,0.004
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[2],serviceTimeUser-2:stats,,,,28489,,0.0010000000000004,0,0.001,0.001
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[2],waitingTimeUser-2:stats,,,,28489,,0.00055135875555183,0.0003686462467336,2.5977e-008,0.003760729476
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[2],rspTimeUser-2:stats,,,,28489,,0.0015961830737097,0.00043236739114933,0.001000025977,0.006674527026
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[2],tptUser-2:stats,,,,57000,,17993.052631579,26029.296171376,0,216000
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[3],servedUser-3:stats,,,,57000,,0.38635087719298,0.486916867981,0,1
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[3],numPktsUser-3:stats,,,,57000,,0.49635087719298,0.71991421588056,0,9
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[3],numRBsUser-3:stats,,,,57000,,1.2917543859649,3.0936768999641,0,24
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[3],CQIUser-3:stats,,,,60001,,7.9908334861086,4.3193382178627,1,15
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[3],turnWaitingTimeUser-3:stats,,,,28292,,4.8953767849569e-005,0.00024464134533065,0,0.004
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[3],serviceTimeUser-3:stats,,,,28292,,0.0010000000000004,0,0.001,0.001
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[3],waitingTimeUser-3:stats,,,,28292,,0.00055504355949692,0.00037064243442769,5.8924e-008,0.004687424382
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[3],rspTimeUser-3:stats,,,,28292,,0.0016039973273465,0.00044135322289512,0.001000058924,0.005988037338
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[3],tptUser-3:stats,,,,57000,,17868.631578947,25916.9117717,0,324000
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[4],servedUser-4:stats,,,,57000,,0.38250877192982,0.48600406910377,0,1
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[4],numPktsUser-4:stats,,,,57000,,0.4930350877193,0.72025523859733,0,6
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[4],numRBsUser-4:stats,,,,57000,,1.2729473684211,3.0840250415751,0,24
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[4],CQIUser-4:stats,,,,60001,,7.9861002316628,4.3129155019028,1,15
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[4],turnWaitingTimeUser-4:stats,,,,28103,,4.7717325552432e-005,0.00023987659823271,0,0.003
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[4],serviceTimeUser-4:stats,,,,28103,,0.0010000000000004,0,0.001,0.001
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[4],waitingTimeUser-4:stats,,,,28103,,0.0005556940868977,0.00037757411092628,7.7443e-008,0.004415034739
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[4],rspTimeUser-4:stats,,,,28103,,0.0016034114124501,0.0004475698799413,0.001000077443,0.006326294553
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[4],tptUser-4:stats,,,,57000,,17749.263157895,25929.188589504,0,216000
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[5],servedUser-5:stats,,,,57000,,0.38621052631579,0.4868840873944,0,1
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[5],numPktsUser-5:stats,,,,57000,,0.49875438596491,0.72310774774299,0,6
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[5],numRBsUser-5:stats,,,,57000,,1.279298245614,3.0877605187194,0,24
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[5],CQIUser-5:stats,,,,60001,,8.0216163063949,4.3228134427527,1,15
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[5],turnWaitingTimeUser-5:stats,,,,28429,,4.7064617116325e-005,0.00023805555998049,0,0.005
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[5],serviceTimeUser-5:stats,,,,28429,,0.0010000000000004,0,0.001,0.001
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[5],waitingTimeUser-5:stats,,,,28429,,0.00055242837955292,0.00037444411123925,1.276e-008,0.004820599196
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[5],rspTimeUser-5:stats,,,,28429,,0.0015994929966692,0.00044456187472121,0.001000036022,0.006961308123
General-84-20200609-15:13:18-16620,statistic,CellularNetwork.user[5],tptUser-5:stats,,,,57000,,17955.157894737,26031.878918748,0,216000
