run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
General-64-20200611-17:07:11-16468,runattr,,,runnumber,64,,,,,,,
General-64-20200611-17:07:11-16468,runattr,,,seedset,64,,,,,,,
General-64-20200611-17:07:11-16468,param,,,**.nUsers,10,,,,,,,
General-64-20200611-17:07:11-16468,param,,,**.timeslot,1ms,,,,,,,
General-64-20200611-17:07:11-16468,param,,,**.lambda,2ms,,,,,,,
General-64-20200611-17:07:11-16468,param,,,**.successProbGroup1,0.15,,,,,,,
General-64-20200611-17:07:11-16468,param,,,**.successProbGroup2,0,,,,,,,
General-64-20200611-17:07:11-16468,param,,,**.successProbGroup3,0.85,,,,,,,
General-64-20200611-17:07:11-16468,param,,,**.isBinomial,true,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,configname,General,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,datetime,20200611-17:06:56,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,experiment,General,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,inifile,omnetpp.ini,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,iterationvars,$0=2ms,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,iterationvarsf,2ms-,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,measurement,$0=2ms,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,network,CellularNetwork,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,processid,17968,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,repetition,61,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,replication,#61,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,resultdir,results,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,runnumber,61,,,,,,,
General-61-20200611-17:06:56-17968,runattr,,,seedset,61,,,,,,,
General-61-20200611-17:06:56-17968,param,,,**.nUsers,10,,,,,,,
General-61-20200611-17:06:56-17968,param,,,**.timeslot,1ms,,,,,,,
General-61-20200611-17:06:56-17968,param,,,**.lambda,2ms,,,,,,,
General-61-20200611-17:06:56-17968,param,,,**.successProbGroup1,0.15,,,,,,,
General-61-20200611-17:06:56-17968,param,,,**.successProbGroup2,0,,,,,,,
General-61-20200611-17:06:56-17968,param,,,**.successProbGroup3,0.85,,,,,,,
General-61-20200611-17:06:56-17968,param,,,**.isBinomial,true,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,configname,General,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,datetime,20200611-17:05:41,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,experiment,General,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,inifile,omnetpp.ini,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,iterationvars,$0=2ms,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,iterationvarsf,2ms-,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,measurement,$0=2ms,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,network,CellularNetwork,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,processid,12284,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,repetition,45,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,replication,#45,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,resultdir,results,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,runnumber,45,,,,,,,
General-45-20200611-17:05:41-12284,runattr,,,seedset,45,,,,,,,
General-45-20200611-17:05:41-12284,param,,,**.nUsers,10,,,,,,,
General-45-20200611-17:05:41-12284,param,,,**.timeslot,1ms,,,,,,,
General-45-20200611-17:05:41-12284,param,,,**.lambda,2ms,,,,,,,
General-45-20200611-17:05:41-12284,param,,,**.successProbGroup1,0.15,,,,,,,
General-45-20200611-17:05:41-12284,param,,,**.successProbGroup2,0,,,,,,,
General-45-20200611-17:05:41-12284,param,,,**.successProbGroup3,0.85,,,,,,,
General-45-20200611-17:05:41-12284,param,,,**.isBinomial,true,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,configname,General,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,datetime,20200611-17:06:04,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,experiment,General,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,inifile,omnetpp.ini,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,iterationvars,$0=2ms,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,iterationvarsf,2ms-,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,measurement,$0=2ms,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,network,CellularNetwork,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,processid,2816,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,repetition,50,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,replication,#50,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,resultdir,results,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,runnumber,50,,,,,,,
General-50-20200611-17:06:04-2816,runattr,,,seedset,50,,,,,,,
General-50-20200611-17:06:04-2816,param,,,**.nUsers,10,,,,,,,
General-50-20200611-17:06:04-2816,param,,,**.timeslot,1ms,,,,,,,
General-50-20200611-17:06:04-2816,param,,,**.lambda,2ms,,,,,,,
General-50-20200611-17:06:04-2816,param,,,**.successProbGroup1,0.15,,,,,,,
General-50-20200611-17:06:04-2816,param,,,**.successProbGroup2,0,,,,,,,
General-50-20200611-17:06:04-2816,param,,,**.successProbGroup3,0.85,,,,,,,
General-50-20200611-17:06:04-2816,param,,,**.isBinomial,true,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,configname,General,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,datetime,20200611-17:07:54,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,experiment,General,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,inifile,omnetpp.ini,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,iterationvars,$0=2ms,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,iterationvarsf,2ms-,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,measurement,$0=2ms,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,network,CellularNetwork,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,processid,18564,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,repetition,73,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,replication,#73,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,resultdir,results,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,runnumber,73,,,,,,,
General-73-20200611-17:07:54-18564,runattr,,,seedset,73,,,,,,,
General-73-20200611-17:07:54-18564,param,,,**.nUsers,10,,,,,,,
General-73-20200611-17:07:54-18564,param,,,**.timeslot,1ms,,,,,,,
General-73-20200611-17:07:54-18564,param,,,**.lambda,2ms,,,,,,,
General-73-20200611-17:07:54-18564,param,,,**.successProbGroup1,0.15,,,,,,,
General-73-20200611-17:07:54-18564,param,,,**.successProbGroup2,0,,,,,,,
General-73-20200611-17:07:54-18564,param,,,**.successProbGroup3,0.85,,,,,,,
General-73-20200611-17:07:54-18564,param,,,**.isBinomial,true,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,configname,General,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,datetime,20200611-17:08:03,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,experiment,General,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,inifile,omnetpp.ini,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,iterationvars,$0=2ms,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,iterationvarsf,2ms-,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,measurement,$0=2ms,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,network,CellularNetwork,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,processid,10660,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,repetition,75,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,replication,#75,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,resultdir,results,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,runnumber,75,,,,,,,
General-75-20200611-17:08:03-10660,runattr,,,seedset,75,,,,,,,
General-75-20200611-17:08:03-10660,param,,,**.nUsers,10,,,,,,,
General-75-20200611-17:08:03-10660,param,,,**.timeslot,1ms,,,,,,,
General-75-20200611-17:08:03-10660,param,,,**.lambda,2ms,,,,,,,
General-75-20200611-17:08:03-10660,param,,,**.successProbGroup1,0.15,,,,,,,
General-75-20200611-17:08:03-10660,param,,,**.successProbGroup2,0,,,,,,,
General-75-20200611-17:08:03-10660,param,,,**.successProbGroup3,0.85,,,,,,,
General-75-20200611-17:08:03-10660,param,,,**.isBinomial,true,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,configname,General,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,datetime,20200611-17:08:37,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,experiment,General,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,inifile,omnetpp.ini,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,iterationvars,$0=2ms,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,iterationvarsf,2ms-,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,measurement,$0=2ms,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,network,CellularNetwork,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,processid,18708,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,repetition,82,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,replication,#82,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,resultdir,results,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,runnumber,82,,,,,,,
General-82-20200611-17:08:37-18708,runattr,,,seedset,82,,,,,,,
General-82-20200611-17:08:37-18708,param,,,**.nUsers,10,,,,,,,
General-82-20200611-17:08:37-18708,param,,,**.timeslot,1ms,,,,,,,
General-82-20200611-17:08:37-18708,param,,,**.lambda,2ms,,,,,,,
General-82-20200611-17:08:37-18708,param,,,**.successProbGroup1,0.15,,,,,,,
General-82-20200611-17:08:37-18708,param,,,**.successProbGroup2,0,,,,,,,
General-82-20200611-17:08:37-18708,param,,,**.successProbGroup3,0.85,,,,,,,
General-82-20200611-17:08:37-18708,param,,,**.isBinomial,true,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,configname,General,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,datetime,20200611-17:06:09,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,experiment,General,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,inifile,omnetpp.ini,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,iterationvars,$0=2ms,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,iterationvarsf,2ms-,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,measurement,$0=2ms,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,network,CellularNetwork,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,processid,19084,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,repetition,51,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,replication,#51,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,resultdir,results,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,runnumber,51,,,,,,,
General-51-20200611-17:06:09-19084,runattr,,,seedset,51,,,,,,,
General-51-20200611-17:06:09-19084,param,,,**.nUsers,10,,,,,,,
General-51-20200611-17:06:09-19084,param,,,**.timeslot,1ms,,,,,,,
General-51-20200611-17:06:09-19084,param,,,**.lambda,2ms,,,,,,,
General-51-20200611-17:06:09-19084,param,,,**.successProbGroup1,0.15,,,,,,,
General-51-20200611-17:06:09-19084,param,,,**.successProbGroup2,0,,,,,,,
General-51-20200611-17:06:09-19084,param,,,**.successProbGroup3,0.85,,,,,,,
General-51-20200611-17:06:09-19084,param,,,**.isBinomial,true,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,configname,General,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,datetime,20200611-17:09:25,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,experiment,General,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,inifile,omnetpp.ini,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,iterationvars,$0=2ms,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,iterationvarsf,2ms-,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,measurement,$0=2ms,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,network,CellularNetwork,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,processid,3024,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,repetition,92,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,replication,#92,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,resultdir,results,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,runnumber,92,,,,,,,
General-92-20200611-17:09:25-3024,runattr,,,seedset,92,,,,,,,
General-92-20200611-17:09:25-3024,param,,,**.nUsers,10,,,,,,,
General-92-20200611-17:09:25-3024,param,,,**.timeslot,1ms,,,,,,,
General-92-20200611-17:09:25-3024,param,,,**.lambda,2ms,,,,,,,
General-92-20200611-17:09:25-3024,param,,,**.successProbGroup1,0.15,,,,,,,
General-92-20200611-17:09:25-3024,param,,,**.successProbGroup2,0,,,,,,,
General-92-20200611-17:09:25-3024,param,,,**.successProbGroup3,0.85,,,,,,,
General-92-20200611-17:09:25-3024,param,,,**.isBinomial,true,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,configname,General,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,datetime,20200611-17:08:56,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,experiment,General,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,inifile,omnetpp.ini,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,iterationvars,$0=2ms,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,iterationvarsf,2ms-,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,measurement,$0=2ms,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,network,CellularNetwork,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,processid,17220,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,repetition,86,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,replication,#86,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,resultdir,results,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,runnumber,86,,,,,,,
General-86-20200611-17:08:56-17220,runattr,,,seedset,86,,,,,,,
General-86-20200611-17:08:56-17220,param,,,**.nUsers,10,,,,,,,
General-86-20200611-17:08:56-17220,param,,,**.timeslot,1ms,,,,,,,
General-86-20200611-17:08:56-17220,param,,,**.lambda,2ms,,,,,,,
General-86-20200611-17:08:56-17220,param,,,**.successProbGroup1,0.15,,,,,,,
General-86-20200611-17:08:56-17220,param,,,**.successProbGroup2,0,,,,,,,
General-86-20200611-17:08:56-17220,param,,,**.successProbGroup3,0.85,,,,,,,
General-86-20200611-17:08:56-17220,param,,,**.isBinomial,true,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,configname,General,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,datetime,20200611-17:09:21,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,experiment,General,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,inifile,omnetpp.ini,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,iterationvars,$0=2ms,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,iterationvarsf,2ms-,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,measurement,$0=2ms,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,network,CellularNetwork,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,processid,13140,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,repetition,91,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,replication,#91,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,resultdir,results,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,runnumber,91,,,,,,,
General-91-20200611-17:09:21-13140,runattr,,,seedset,91,,,,,,,
General-91-20200611-17:09:21-13140,param,,,**.nUsers,10,,,,,,,
General-91-20200611-17:09:21-13140,param,,,**.timeslot,1ms,,,,,,,
General-91-20200611-17:09:21-13140,param,,,**.lambda,2ms,,,,,,,
General-91-20200611-17:09:21-13140,param,,,**.successProbGroup1,0.15,,,,,,,
General-91-20200611-17:09:21-13140,param,,,**.successProbGroup2,0,,,,,,,
General-91-20200611-17:09:21-13140,param,,,**.successProbGroup3,0.85,,,,,,,
General-91-20200611-17:09:21-13140,param,,,**.isBinomial,true,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,configname,General,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,datetime,20200611-17:09:45,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,experiment,General,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,inifile,omnetpp.ini,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,iterationvars,$0=2ms,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,iterationvarsf,2ms-,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,measurement,$0=2ms,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,network,CellularNetwork,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,processid,18216,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,repetition,96,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,replication,#96,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,resultdir,results,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,runnumber,96,,,,,,,
General-96-20200611-17:09:45-18216,runattr,,,seedset,96,,,,,,,
General-96-20200611-17:09:45-18216,param,,,**.nUsers,10,,,,,,,
General-96-20200611-17:09:45-18216,param,,,**.timeslot,1ms,,,,,,,
General-96-20200611-17:09:45-18216,param,,,**.lambda,2ms,,,,,,,
General-96-20200611-17:09:45-18216,param,,,**.successProbGroup1,0.15,,,,,,,
General-96-20200611-17:09:45-18216,param,,,**.successProbGroup2,0,,,,,,,
General-96-20200611-17:09:45-18216,param,,,**.successProbGroup3,0.85,,,,,,,
General-96-20200611-17:09:45-18216,param,,,**.isBinomial,true,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,configname,General,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,datetime,20200611-17:09:06,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,experiment,General,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,inifile,omnetpp.ini,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,iterationvars,$0=2ms,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,iterationvarsf,2ms-,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,measurement,$0=2ms,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,network,CellularNetwork,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,processid,10112,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,repetition,88,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,replication,#88,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,resultdir,results,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,runnumber,88,,,,,,,
General-88-20200611-17:09:06-10112,runattr,,,seedset,88,,,,,,,
General-88-20200611-17:09:06-10112,param,,,**.nUsers,10,,,,,,,
General-88-20200611-17:09:06-10112,param,,,**.timeslot,1ms,,,,,,,
General-88-20200611-17:09:06-10112,param,,,**.lambda,2ms,,,,,,,
General-88-20200611-17:09:06-10112,param,,,**.successProbGroup1,0.15,,,,,,,
General-88-20200611-17:09:06-10112,param,,,**.successProbGroup2,0,,,,,,,
General-88-20200611-17:09:06-10112,param,,,**.successProbGroup3,0.85,,,,,,,
General-88-20200611-17:09:06-10112,param,,,**.isBinomial,true,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,configname,General,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,datetime,20200611-17:09:11,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,experiment,General,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,inifile,omnetpp.ini,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,iterationvars,$0=2ms,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,iterationvarsf,2ms-,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,measurement,$0=2ms,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,network,CellularNetwork,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,processid,2380,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,repetition,89,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,replication,#89,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,resultdir,results,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,runnumber,89,,,,,,,
General-89-20200611-17:09:11-2380,runattr,,,seedset,89,,,,,,,
General-89-20200611-17:09:11-2380,param,,,**.nUsers,10,,,,,,,
General-89-20200611-17:09:11-2380,param,,,**.timeslot,1ms,,,,,,,
General-89-20200611-17:09:11-2380,param,,,**.lambda,2ms,,,,,,,
General-89-20200611-17:09:11-2380,param,,,**.successProbGroup1,0.15,,,,,,,
General-89-20200611-17:09:11-2380,param,,,**.successProbGroup2,0,,,,,,,
